# author : Miguel Verdugo
# source : skycalc_ipy tool for standard Armazones conditions
# date_created : 2020-10-29
# date_modified : 2020-10-29
# status : Design
# type : atmosphere:ter_curve
# pwv : 2.5
# airmass : 1.2
# wdelta : 10
# wmin : 2500
# wmax : 15000
# season : entire year
# time : entire night
# action : transmission
# wavelength_unit : um
# emission_unit : ph s-1 m-2 um-1 arcsec-2
# changes :
# - 2020-10-29 (MV) Created file
wavelength  transmission    emission
10.200       0.9751   140340844.8
10.210       0.9516   306862880.3
10.220       0.9471   347369062.0
10.230       0.9288   500316179.2
10.240       0.9789   141838581.7
10.250       0.9112   662264902.5
10.260       0.9371   426258418.6
10.270       0.9171   610578127.7
10.280       0.9766   161410909.8
10.290       0.9217   559766307.1
10.300       0.9343   463487567.4
10.310       0.9854   100973291.6
10.320       0.9427   391778733.8
10.330       0.9503   338358947.9
10.340       0.9751   186217685.4
10.350       0.9484   363178559.3
10.360       0.9810   133372084.6
10.370       0.9749   167663661.9
10.380       0.9762   163388034.6
10.390       0.9938    44122725.5
10.400       0.9867    95741343.3
10.410       0.9931    53156993.2
10.420       0.9759   179816239.1
10.430       0.9890    87822771.7
10.440       0.9706   203886932.5
10.450       0.9929    53477652.2
10.460       0.9506   362693415.0
10.470       0.9656   283170162.4
10.480       0.9525   336944738.1
10.490       0.9291   543983709.2
10.500       0.9815   139555761.7
10.510       0.9432   402180108.5
10.520       0.9894    81299079.9
10.530       0.9397   432326970.7
10.540       0.9640   308477722.5
10.550       0.8589  1137519481.8
10.560       0.9867   105721808.6
10.570       0.9403   432336497.9
10.580       0.9826   145198713.3
10.590       0.9403   438094992.7
10.600       0.9911    69526757.1
10.610       0.9458   396199471.5
10.620       0.9903    76750759.8
10.630       0.9413   445712149.0
10.640       0.9899    78906591.7
10.650       0.9570   316995952.8
10.660       0.9902    77098706.6
10.670       0.9665   249329147.4
10.680       0.9836   127312926.6
10.690       0.9903    76346226.1
10.700       0.9679   239545747.2
10.710       0.9922    61066152.8
10.720       0.9699   225685997.0
10.730       0.9915    65772262.8
10.740       0.9736   196231644.6
10.750       0.9921    60166968.0
10.760       0.9773   178419990.6
10.770       0.9879    97728926.3
10.780       0.9929    55068844.3
10.790       0.9828   132895473.3
10.800       0.9914    70008836.3
10.810       0.9268   630851129.5
10.820       0.9914    70601935.9
10.830       0.9901    80087918.5
10.840       0.9211   699529075.4
10.850       0.9651   309167570.7
10.860       0.9877    99068670.9
10.870       0.9927    57988135.0
10.880       0.9902    77961924.1
10.890       0.9761   208721443.4
10.900       0.9928    57680084.7
10.910       0.9908    73890188.9
10.920       0.9929    57232461.8
10.930       0.9921    64217025.9
10.940       0.9770   200967994.3
10.950       0.9925    60212907.5
10.960       0.9917    66246223.3
10.970       0.9920    63790216.7
10.980       0.9897    86476957.8
10.990       0.9827   146514658.1
11.000       0.8427  1430805686.3
11.010       0.9833   140103685.6
11.020       0.9911    70202972.1
11.030       0.9627   335253097.6
11.040       0.9854   122793036.3
11.050       0.9919    65502984.6
11.060       0.9926    58440459.3
11.070       0.9934    52766552.3
11.080       0.9915    70144495.4
11.090       0.9935    52090084.0
11.100       0.9933    54653109.3
11.110       0.9929    57276304.3
11.120       0.9936    52646925.9
11.130       0.9921    64654270.3
11.140       0.9861   121655400.2
11.150       0.9901    81639427.5
11.160       0.9903    68673029.5
11.170       0.9923    58860451.5
11.180       0.9933    52826952.3
11.190       0.9929    54459751.1
11.200       0.9927    56147124.2
11.210       0.9922    57941316.2
11.220       0.9747   219921344.9
11.230       0.9843   133040475.6
11.240       0.9863   113987037.7
11.250       0.9562   395680693.3
11.260       0.9865   110314968.0
11.270       0.8656  1206569584.2
11.280       0.9871   107515814.5
11.290       0.9921    62836811.3
11.300       0.9921    62576580.4
11.310       0.9391   550189567.3
11.320       0.9699   272540874.1
11.330       0.9913    72553351.8
11.340       0.9924    60931261.9
11.350       0.9747   221425207.3
11.360       0.9925    62295946.4
11.370       0.9920    66386654.0
11.380       0.9119   780043588.1
11.390       0.9872   111700587.6
11.400       0.9928    60562246.9
11.410       0.9928    60509067.9
11.420       0.9919    68121695.7
11.430       0.9932    56037403.6
11.440       0.9929    59086023.1
11.450       0.9929    59513593.4
11.460       0.9914    69977707.9
11.470       0.9833   146297751.8
11.480       0.8641  1248277240.0
11.490       0.9905    80657738.3
11.500       0.9918    65541763.3
11.510       0.9921    62715891.9
11.520       0.9915    66885571.7
11.530       0.9922    62700379.4
11.540       0.9915    69115469.1
11.550       0.9415   541198955.6
11.560       0.9350   603300639.8
11.570       0.9871   105560821.7
11.580       0.9914    71183888.2
11.590       0.9919    66819832.2
11.600       0.9925    62645236.9
11.610       0.9929    60843564.2
11.620       0.9926    62772597.9
11.630       0.9869   119073671.5
11.640       0.9922    67812037.0
11.650       0.9774   210676845.4
11.660       0.9922    68053175.1
11.670       0.9923    68033493.3
11.680       0.9914    76639533.2
11.690       0.9875   114102856.9
11.700       0.8180  1716372584.3
11.710       0.9773   208903137.7
11.720       0.8842  1104106241.9
11.730       0.6894  2925296584.7
11.740       0.9771   212249855.5
11.750       0.9879   108291204.9
11.760       0.9868   120118626.8
11.770       0.8257  1638146753.5
11.780       0.9859   128024902.4
11.790       0.9911    78741445.0
11.800       0.9910    77763124.4
11.810       0.9918    71985436.3
11.820       0.9900    88244596.1
11.830       0.9918    72359081.2
11.840       0.9916    73611796.6
11.850       0.9920    70783456.9
11.860       0.9916    74391401.5
11.870       0.9897    91861113.2
11.880       0.9680   290158457.4
11.890       0.9881   108747556.4
11.900       0.9309   652533788.3
11.910       0.8687  1244916016.7
11.920       0.9904    86428816.9
11.930       0.9898    91229066.6
11.940       0.9912    78133985.0
11.950       0.9914    75961125.9
11.960       0.9900    89561663.4
11.970       0.9713   269781780.6
11.980       0.9908    81392577.1
11.990       0.9911    78655464.3
12.000       0.9916    74908759.4
12.010       0.9901    86527805.7
12.020       0.9913    76651811.1
12.030       0.9897    90073092.5
12.040       0.9903    86303248.4
12.050       0.9883   102162152.1
12.060       0.9885   101156517.5
12.070       0.9709   249704853.4
12.080       0.8441  1462541794.8
12.090       0.9596   381590787.0
12.100       0.9848   134079220.3
12.110       0.9872   116470298.5
12.120       0.9134   790051698.3
12.130       0.9890    98790730.3
12.140       0.9859   121233575.6
12.150       0.9864   118640591.5
12.160       0.9891    96399637.2
12.170       0.9798   169594756.1
12.180       0.9902    86184412.6
12.190       0.9765   196943192.1
12.200       0.9899    89686376.8
12.210       0.9756   202256904.2
12.220       0.9861   121341370.5
12.230       0.9888    97955260.0
12.240       0.9675   267936386.9
12.250       0.9855   129521987.4
12.260       0.9590   340509276.5
12.270       0.9721   260025064.7
12.280       0.8029  1841069127.6
12.290       0.8431  1482370963.3
12.300       0.9839   141271966.6
12.310       0.9513   397226142.9
12.320       0.9878   106744056.5
12.330       0.9456   439615814.6
12.340       0.9862   119842952.7
12.350       0.9697   255021975.1
12.360       0.9510   397595696.9
12.370       0.8302  1585457890.7
12.380       0.8637  1219160668.4
12.390       0.9828   147762030.9
12.400       0.9232   627533156.6
12.410       0.9529   435047043.1
12.420       0.9802   171281521.3
12.430       0.9265   593275219.4
12.440       0.8263  1683431192.6
12.450       0.6366  3408987852.5
12.460       0.9602   369330022.7
12.470       0.9596   340082400.1
12.480       0.9434   452658950.1
12.490       0.9789   187734164.1
12.500       0.9199   648249136.1
12.510       0.8543  1402529717.9
12.520       0.3014  6806087035.8
12.530       0.8443  1469705952.0
12.540       0.8341  1583326787.7
12.550       0.9118   746544456.2
12.560       0.5979  3941278334.8
12.570       0.6982  2846800473.0
12.580       0.9586   382135846.1
12.590       0.8838  1106836030.5
12.600       0.7337  2522931948.4
12.610       0.9168   696557510.5
12.620       0.7545  2008748023.6
12.630       0.3302  5486216655.0
12.640       0.9077   778971568.0
12.650       0.9753   197503827.9
12.660       0.9715   224475863.6
12.670       0.9798   157540047.1
12.680       0.9754   207489946.2
12.690       0.9693   245159467.7
12.700       0.9752   205545451.5
12.710       0.9531   375963489.9
12.720       0.9717   233031796.1
12.730       0.9559   379319400.5
12.740       0.8372  1470151332.0
12.750       0.4583  5241785268.6
12.760       0.9026   818562990.2
12.770       0.9659   302112249.2
12.780       0.9654   279603213.0
12.790       0.9283   561212066.6
12.800       0.9675   252095214.0
12.810       0.9290   560033085.0
12.820       0.9615   333152952.9
12.830       0.7589  2282601534.9
12.840       0.8968   833105218.0
12.850       0.9541   377414189.6
12.860       0.9104   755682079.1
12.870       0.5372  4448134988.1
12.880       0.9291   621918080.3
12.890       0.6733  3020318628.6
12.900       0.8767  1156553773.9
12.910       0.9363   515093556.3
12.920       0.9028   767199885.5
12.930       0.9556   350803117.8
12.940       0.8851   924929825.3
12.950       0.9451   461854554.7
12.960       0.9238   580566042.7
12.970       0.8623  1093996191.5
12.980       0.8525  1283085001.9
12.990       0.7777  2064510592.0
13.000       0.7577  2104001137.8
13.010       0.8562  1269116506.8
13.020       0.8561  1163922626.0
13.030       0.8148  1611060428.7
13.040       0.9426   442220301.4
13.050       0.7272  2225874397.1
13.060       0.9517   371123984.0
13.070       0.8294  1414646577.5
13.080       0.7821  1776982292.8
13.090       0.9360   474244820.6
13.100       0.6317  3066117156.9
13.110       0.9434   475165925.1
13.120       0.8321  1368418341.9
13.130       0.6424  3017078664.9
13.140       0.9213   618072530.8
13.150       0.5125  4171185698.4
13.160       0.8821   946919019.6
13.170       0.8064  1552544307.1
13.180       0.5309  4076199430.0
13.190       0.9045   778118707.9
13.200       0.4982  4238655825.1
13.210       0.5630  3753422473.8
13.220       0.7859  1757758875.8
13.230       0.2702  6494689740.6
13.240       0.8098  1586487665.8
13.250       0.3755  5908049130.7
13.260       0.2289  7020079983.6
13.270       0.7420  2312930457.0
13.280       0.2966  6250368727.5
13.290       0.4354  5018706298.6
13.300       0.6764  2713969059.2
13.310       0.2010  7216719284.6
13.320       0.7333  2084704592.2
13.330       0.4584  4567414942.8
13.340       0.2695  6563464974.0
13.350       0.7617  2013713537.4
13.360       0.1560  7881303966.0
13.370       0.4670  4545693143.5
13.380       0.6429  2982351519.5
13.390       0.1126  8264178702.3
13.400       0.6176  3132655371.5
13.410       0.4172  5003570585.7
13.420       0.1250  8292690250.1
13.430       0.3685  5893250169.7
13.440       0.0869  8760699170.6
13.450       0.3101  6019778829.9
13.460       0.5242  3885944695.4
13.470       0.0476  9276505179.4
13.480       0.1161  8264790067.3
13.490       0.0043  9867024746.6
13.500       0.0012 10251175283.4
13.510       0.2128  6903467446.9
13.520       0.1610  7448657543.3
13.530       0.0911  8618488035.2
13.540       0.3191  5644598823.4
13.550       0.1069  8306096401.3
13.560       0.1604  7615977468.1
13.570       0.2947  5729119937.9
13.580       0.0495  9152060659.5
13.590       0.2379  6584096070.6
13.600       0.2705  6067289935.9
13.610       0.0157  9700453183.2
13.620       0.3112  5790137682.0
13.630       0.2047  6714746365.7
13.640       0.0136  9744700941.4
13.650       0.3356  5465705223.0
13.660       0.1544  7320503710.1
13.670       0.0263  9532733054.4
13.680       0.1471  7810979826.9
13.690       0.0994  8180865753.3
13.700       0.0447  9139559682.1
13.710       0.1534  7710535210.0
13.720       0.0842  8442782765.6
13.730       0.0876  8501665856.1
13.740       0.3886  4947823771.7
13.750       0.1189  8066217939.3
13.760       0.1344  7855497577.0
13.770       0.3954  4918558208.3
13.780       0.1382  7898185479.1
13.790       0.1828  7188666066.7
13.800       0.3979  5001005700.6
13.810       0.1508  7686778698.8
13.820       0.2026  6718888380.8
13.830       0.3104  5680332072.7
13.840       0.1847  7027736257.7
13.850       0.1767  7018257715.6
13.860       0.0488  8853937662.0
13.870       0.0003 10229036477.6
13.880       0.0000 10531889539.1
13.890       0.0000 10507056929.7
13.900       0.0000 10434610621.0
13.910       0.0000 10274623066.7
13.920       0.0003 10162156021.0
13.930       0.0379  9101747043.0
13.940       0.1275  7581150209.7
13.950       0.0103  9658875577.7
13.960       0.0428  9047426538.0
13.970       0.2199  6489561011.9
13.980       0.0069  9774315172.1
13.990       0.0153  9598739911.4
14.000       0.1659  7143127109.2
14.010       0.0046  9993629908.3
14.020       0.0033 10057686784.5
14.030       0.0805  8333604338.4
14.040       0.0108  9742913795.5
14.050       0.0109  9639753441.2
14.060       0.0078  9699348430.3
14.070       0.0123  9661714086.9
14.080       0.0052  9725892507.0
14.090       0.0048  9968239173.0
14.100       0.0038  9875239942.4
14.110       0.0021  9880492188.2
14.120       0.0001 10264427352.4
14.130       0.0044  9840990993.3
14.140       0.0005 10142890671.9
14.150       0.0002 10247958181.5
14.160       0.0020  9905614834.7
14.170       0.0001 10235304530.4
14.180       0.0000 10367978558.9
14.190       0.0002 10189149096.1
14.200       0.0001 10194495838.8
14.210       0.0001 10223812127.3
14.220       0.0000 10370612178.6
14.230       0.0000 10183587945.3
14.240       0.0000 10250054128.1
14.250       0.0000 10388073033.7
14.260       0.0000 10216819935.4
14.270       0.0000 10236798232.1
14.280       0.0000 10365721180.8
14.290       0.0000 10302424781.1
14.300       0.0000 10196827844.5
14.310       0.0000 10344120292.0
14.320       0.0000 10388570332.4
14.330       0.0000 10300356502.8
14.340       0.0000 10280725410.3
14.350       0.0000 10400430515.1
14.360       0.0000 10320090363.8
14.370       0.0000 10236679585.0
14.380       0.0000 10389166560.2
14.390       0.0000 10345248606.5
14.400       0.0000 10255532147.6
14.410       0.0000 10365737696.5
14.420       0.0000 10382943868.5
14.430       0.0000 10278344029.7
14.440       0.0000 10300885289.4
14.450       0.0000 10384307857.6
14.460       0.0000 10319413901.0
14.470       0.0000 10270442858.1
14.480       0.0000 10365478981.5
14.490       0.0000 10353401176.6
14.500       0.0000 10292558808.5
14.510       0.0000 10343492646.6
14.520       0.0000 10367794214.2
14.530       0.0000 10301128438.9
14.540       0.0000 10321806581.0
14.550       0.0000 10355452316.1
14.560       0.0000 10321095740.8
14.570       0.0000 10276560904.0
14.580       0.0000 10333838152.4
14.590       0.0000 10340717037.1
14.600       0.0000 10279793096.1
14.610       0.0000 10300246171.3
14.620       0.0000 10338291246.9
14.630       0.0000 10295675224.0
14.640       0.0000 10271516690.4
14.650       0.0000 10321687530.1
14.660       0.0000 10313523132.1
14.670       0.0000 10262176628.2
14.680       0.0000 10292284359.3
14.690       0.0000 10316464376.8
14.700       0.0000 10271269267.4
14.710       0.0000 10261271558.6
14.720       0.0000 10302112723.3
14.730       0.0000 10288561427.7
14.740       0.0000 10240776829.5
14.750       0.0000 10277009167.5
14.760       0.0000 10291886892.1
14.770       0.0000 10244620758.0
14.780       0.0000 10243736064.5
14.790       0.0000 10279933304.5
14.800       0.0000 10259370134.5
14.810       0.0000 10215054718.5
14.820       0.0000 10255949611.3
14.830       0.0000 10265458444.5
14.840       0.0000 10214834850.5
14.850       0.0000 10219714723.5
14.860       0.0000 10255933184.2
14.870       0.0000 10229585775.0
14.880       0.0000 10190178999.5
14.890       0.0000 10230703387.9
14.900       0.0000 10238836636.3
14.910       0.0000 10216583423.8
14.920       0.0000 10225147207.4
14.930       0.0000 10234902796.0
14.940       0.0000 10232400540.5
14.950       0.0000 10231268948.3
14.960       0.0000 10228739784.6
14.970       0.0000 10225537015.3
14.980       0.0000 10221897033.0
14.990       0.0000 10209862302.5
15.000       0.0000 10184623941.4

